sale_item_id,sale_id,product_id,quantity,unit_price,offer_id,subtotal,tiene_oferta
3897,1554,34,1,199.99,0,199.99,False
3898,1555,10,1,19.99,0,19.99,False
3899,1555,12,3,149.9,0,449.7,False
3900,1555,16,1,99.9,0,99.9,False
3901,1556,3,2,24.9,0,49.8,False
3902,1556,7,1,149.99,0,149.99,False
3903,1556,36,2,39.99,0,79.98,False
3904,1556,15,2,89.9,0,179.8,False
3905,1557,17,1,299.99,0,299.99,False
3906,1557,44,1,149.99,0,149.99,False
3907,1558,34,1,199.99,0,199.99,False
3908,1558,40,2,89.99,0,179.98,False
3909,1559,39,1,119.99,0,119.99,False
3910,1559,2,3,29.99,0,89.97,False
3911,1559,15,1,89.9,0,89.9,False
3912,1559,22,1,79.99,0,79.99,False
3913,1560,4,3,34.99,0,104.97,False
3914,1560,31,2,249.99,0,499.98,False
3915,1560,29,3,19.99,0,59.97,False
3916,1560,40,3,89.99,0,269.97,False
3917,1561,3,2,24.9,0,49.8,False
3918,1561,29,1,19.99,0,19.99,False
3919,1562,8,2,39.9,0,79.8,False
3920,1562,35,1,59.99,0,59.99,False
3921,1562,18,3,129.9,0,389.7,False
3922,1562,19,3,39.9,0,119.7,False
3923,1563,35,3,59.99,0,179.97,False
3924,1563,27,1,129.9,0,129.9,False
3925,1563,47,3,69.9,0,209.7,False
3926,1564,3,2,24.9,0,49.8,False
3927,1564,9,1,69.99,0,69.99,False
3928,1564,3,3,24.9,0,74.7,False
3929,1564,41,3,249.99,0,749.97,False
3930,1565,34,1,199.99,0,199.99,False
3931,1565,30,3,99.9,0,299.7,False
3932,1566,19,3,39.9,0,119.7,False
3933,1567,24,1,99.99,0,99.99,False
3934,1567,14,1,199.9,0,199.9,False
3935,1567,46,1,179.99,0,179.99,False
3936,1568,2,2,29.99,0,59.98,False
3937,1568,30,1,99.9,0,99.9,False
3938,1568,17,2,299.99,0,599.98,False
3939,1568,23,2,119.9,0,239.8,False
3940,1569,20,3,25.99,0,77.97,False
3941,1569,6,1,49.9,0,49.9,False
3942,1569,20,1,25.99,0,25.99,False
3943,1569,44,2,149.99,0,299.98,False
3944,1570,29,1,19.99,0,19.99,False
3945,1571,28,2,59.99,0,119.98,False
3946,1571,22,2,79.99,0,159.98,False
3947,1571,6,3,49.9,0,149.7,False
3948,1571,28,2,59.99,0,119.98,False
3949,1572,6,1,49.9,0,49.9,False
3950,1572,43,3,299.99,0,899.97,False
3951,1572,1,1,59.99,0,59.99,False
3952,1572,47,2,69.9,0,139.8,False
3953,1573,44,1,149.99,0,149.99,False
3954,1574,25,1,159.99,0,159.99,False
3955,1574,2,1,29.99,0,29.99,False
3956,1574,34,3,199.99,0,599.97,False
3957,1575,4,2,34.99,0,69.98,False
3958,1575,31,3,249.99,0,749.97,False
3959,1576,34,3,199.99,0,599.97,False
3960,1576,26,2,24.99,0,49.98,False
3961,1576,14,1,199.9,0,199.9,False
3962,1576,50,3,159.99,0,479.97,False
3963,1577,16,2,99.9,0,199.8,False
3964,1578,26,2,24.99,0,49.98,False
3965,1578,50,3,159.99,0,479.97,False
3966,1578,16,3,99.9,0,299.7,False
3967,1579,11,2,89.99,0,179.98,False
3968,1579,9,3,69.99,0,209.97,False
3969,1579,3,3,24.9,0,74.7,False
3970,1579,33,3,349.99,0,1049.97,False
3971,1580,7,2,149.99,0,299.98,False
3972,1580,33,2,349.99,0,699.98,False
3973,1580,24,3,99.99,0,299.97,False
3974,1581,32,2,54.9,0,109.8,False
3975,1581,23,2,119.9,0,239.8,False
3976,1581,36,1,39.99,0,39.99,False
3977,1581,4,3,34.99,0,104.97,False
3978,1582,32,1,54.9,0,54.9,False
3979,1582,34,2,199.99,0,399.98,False
3980,1582,7,1,149.99,0,149.99,False
3981,1583,8,3,39.9,0,119.7,False
3982,1584,2,3,29.99,0,89.97,False
3983,1585,21,2,49.99,0,99.98,False
3984,1585,15,2,89.9,0,179.8,False
3985,1585,22,1,79.99,0,79.99,False
3986,1586,27,1,129.9,0,129.9,False
3987,1586,8,3,39.9,0,119.7,False
3988,1586,48,1,49.99,0,49.99,False
3989,1587,14,1,199.9,0,199.9,False
3990,1587,1,3,59.99,0,179.97,False
3991,1587,48,3,49.99,0,149.97,False
3992,1587,10,1,19.99,0,19.99,False
3993,1588,42,1,139.99,0,139.99,False
3994,1588,14,1,199.9,0,199.9,False
3995,1588,50,3,159.99,0,479.97,False
3996,1588,1,1,59.99,0,59.99,False
3997,1589,18,2,129.9,0,259.8,False
3998,1589,4,2,34.99,0,69.98,False
3999,1589,15,3,89.9,0,269.7,False
4000,1590,19,1,39.9,0,39.9,False
4001,1591,23,3,119.9,0,359.7,False
4002,1591,34,2,199.99,0,399.98,False
4003,1592,2,1,29.99,0,29.99,False
4004,1592,23,1,119.9,0,119.9,False
4005,1593,31,3,249.99,0,749.97,False
4006,1593,25,1,159.99,0,159.99,False
4007,1594,39,2,119.99,0,239.98,False
4008,1594,22,2,79.99,0,159.98,False
4009,1595,30,3,99.9,0,299.7,False
4010,1595,24,3,99.99,0,299.97,False
4011,1596,43,3,299.99,0,899.97,False
4012,1597,17,2,299.99,0,599.98,False
4013,1597,22,1,79.99,0,79.99,False
4014,1597,17,3,299.99,0,899.97,False
4015,1597,25,1,159.99,0,159.99,False
4016,1598,23,3,119.9,0,359.7,False
4017,1598,44,2,149.99,0,299.98,False
4018,1599,21,1,49.99,0,49.99,False
4019,1600,5,2,79.99,0,159.98,False
4020,1600,32,1,54.9,0,54.9,False
4021,1600,6,3,49.9,0,149.7,False
4022,1600,27,3,129.9,0,389.7,False
4023,1601,31,2,249.99,0,499.98,False
4024,1602,31,3,249.99,0,749.97,False
4025,1602,12,2,149.9,0,299.8,False
4026,1603,16,1,99.9,0,99.9,False
4027,1604,3,1,24.9,0,24.9,False
4028,1605,34,3,199.99,0,599.97,False
4029,1605,32,2,54.9,0,109.8,False
4030,1606,32,3,54.9,0,164.7,False
4031,1607,29,3,19.99,0,59.97,False
4032,1607,38,1,189.99,0,189.99,False
4033,1607,26,1,24.99,0,24.99,False
4034,1608,22,3,79.99,0,239.97,False
4035,1609,2,1,29.99,0,29.99,False
4036,1610,40,3,89.99,0,269.97,False
4037,1611,50,1,159.99,0,159.99,False
4038,1611,24,1,99.99,0,99.99,False
4039,1612,39,2,119.99,0,239.98,False
4040,1613,20,2,25.99,0,51.98,False
4041,1613,1,3,59.99,0,179.97,False
4042,1614,16,2,99.9,0,199.8,False
4043,1614,35,3,59.99,0,179.97,False
4044,1614,30,1,99.9,0,99.9,False
4045,1615,32,3,54.9,0,164.7,False
4046,1615,28,3,59.99,0,179.97,False
4047,1615,42,3,139.99,0,419.97,False
4048,1616,12,1,149.9,0,149.9,False
4049,1616,29,1,19.99,0,19.99,False
4050,1616,8,2,39.9,0,79.8,False
4051,1616,22,1,79.99,0,79.99,False
4052,1617,9,3,69.99,0,209.97,False
4053,1617,50,1,159.99,0,159.99,False
4054,1617,35,1,59.99,0,59.99,False
4055,1617,23,3,119.9,0,359.7,False
4056,1618,10,3,19.99,0,59.97,False
4057,1618,7,3,149.99,0,449.97,False
4058,1618,2,3,29.99,0,89.97,False
4059,1618,24,2,99.99,0,199.98,False
4060,1619,31,2,249.99,0,499.98,False
4061,1619,20,1,25.99,0,25.99,False
4062,1619,26,2,24.99,0,49.98,False
4063,1619,19,3,39.9,0,119.7,False
4064,1620,39,1,119.99,0,119.99,False
4065,1620,19,3,39.9,0,119.7,False
4066,1620,30,1,99.9,0,99.9,False
4067,1621,1,2,59.99,0,119.98,False
4068,1621,5,2,79.99,0,159.98,False
4069,1621,48,2,49.99,0,99.98,False
4070,1621,30,3,99.9,0,299.7,False
4071,1622,32,2,54.9,0,109.8,False
4072,1623,46,3,179.99,0,539.97,False
4073,1623,37,3,129.99,0,389.97,False
4074,1624,13,1,129.99,0,129.99,False
4075,1624,36,1,39.99,0,39.99,False
4076,1624,22,1,79.99,0,79.99,False
4077,1625,49,1,79.99,0,79.99,False
4078,1625,4,1,34.99,0,34.99,False
4079,1625,7,3,149.99,0,449.97,False
4080,1626,19,3,39.9,0,119.7,False
4081,1626,9,3,69.99,0,209.97,False
4082,1627,22,2,79.99,0,159.98,False
4083,1627,10,1,19.99,0,19.99,False
4084,1627,10,1,19.99,0,19.99,False
4085,1628,28,3,59.99,0,179.97,False
4086,1629,30,2,99.9,0,199.8,False
4087,1629,19,3,39.9,0,119.7,False
4088,1629,25,3,159.99,0,479.97,False
4089,1629,21,1,49.99,0,49.99,False
4090,1630,46,1,179.99,0,179.99,False
4091,1630,34,1,199.99,0,199.99,False
4092,1631,8,1,39.9,0,39.9,False
4093,1631,7,3,149.99,0,449.97,False
4094,1632,26,3,24.99,0,74.97,False
4095,1632,8,3,39.9,0,119.7,False
4096,1633,19,1,39.9,0,39.9,False
4097,1634,4,1,34.99,0,34.99,False
4098,1634,7,2,149.99,0,299.98,False
4099,1634,2,3,29.99,0,89.97,False
4100,1635,21,3,49.99,0,149.97,False
4101,1636,1,1,59.99,0,59.99,False
4102,1636,3,1,24.9,0,24.9,False
4103,1637,23,2,119.9,0,239.8,False
4104,1638,22,1,79.99,0,79.99,False
4105,1639,32,1,54.9,0,54.9,False
4106,1639,20,3,25.99,0,77.97,False
4107,1639,24,2,99.99,0,199.98,False
4108,1640,28,1,59.99,0,59.99,False
4109,1641,20,3,25.99,0,77.97,False
4110,1641,14,1,199.9,0,199.9,False
4111,1642,34,3,199.99,0,599.97,False
4112,1642,28,1,59.99,0,59.99,False
4113,1642,21,3,49.99,0,149.97,False
4114,1642,40,3,89.99,0,269.97,False
4115,1643,28,1,59.99,0,59.99,False
4116,1643,4,1,34.99,0,34.99,False
4117,1643,5,1,79.99,0,79.99,False
4118,1644,47,3,69.9,0,209.7,False
4119,1644,33,3,349.99,0,1049.97,False
4120,1644,41,3,249.99,0,749.97,False
4121,1644,26,2,24.99,0,49.98,False
4122,1645,25,1,159.99,0,159.99,False
4123,1646,18,2,129.9,0,259.8,False
4124,1646,14,2,199.9,0,399.8,False
4125,1646,46,1,179.99,0,179.99,False
4126,1647,9,1,69.99,0,69.99,False
4127,1647,39,1,119.99,0,119.99,False
4128,1647,30,2,99.9,0,199.8,False
4129,1647,7,1,149.99,0,149.99,False
4130,1648,41,1,249.99,0,249.99,False
4131,1649,40,1,89.99,0,89.99,False
4132,1649,3,2,24.9,0,49.8,False
4133,1650,9,3,69.99,0,209.97,False
4134,1650,6,1,49.9,0,49.9,False
4135,1650,1,1,59.99,0,59.99,False
4136,1650,47,1,69.9,0,69.9,False
4137,1651,13,1,129.99,0,129.99,False
4138,1651,23,2,119.9,0,239.8,False
4139,1651,9,2,69.99,0,139.98,False
4140,1651,35,2,59.99,0,119.98,False
4141,1652,37,2,129.99,0,259.98,False
4142,1652,22,1,79.99,0,79.99,False
4143,1653,50,3,159.99,0,479.97,False
4144,1653,35,2,59.99,0,119.98,False
4145,1653,2,1,29.99,0,29.99,False
4146,1653,44,1,149.99,0,149.99,False
4147,1654,7,3,149.99,0,449.97,False
4148,1654,7,1,149.99,0,149.99,False
4149,1654,43,2,299.99,0,599.98,False
4150,1655,16,1,99.9,0,99.9,False
4151,1655,39,2,119.99,0,239.98,False
4152,1655,20,3,25.99,0,77.97,False
4153,1655,26,3,24.99,0,74.97,False
4154,1656,43,3,299.99,0,899.97,False
4155,1656,14,3,199.9,0,599.7,False
4156,1657,5,2,79.99,0,159.98,False
4157,1657,14,3,199.9,0,599.7,False
4158,1658,30,2,99.9,0,199.8,False
4159,1659,23,2,119.9,0,239.8,False
4160,1659,16,3,99.9,0,299.7,False
4161,1660,28,2,59.99,0,119.98,False
4162,1660,8,2,39.9,0,79.8,False
4163,1660,4,3,34.99,0,104.97,False
4164,1660,5,3,79.99,0,239.97,False
4165,1661,14,1,199.9,0,199.9,False
4166,1662,48,3,49.99,0,149.97,False
4167,1662,6,3,49.9,0,149.7,False
4168,1662,46,1,179.99,0,179.99,False
4169,1662,16,1,99.9,0,99.9,False
4170,1663,7,2,149.99,0,299.98,False
4171,1663,27,2,129.9,0,259.8,False
4172,1664,38,3,189.99,0,569.97,False
4173,1665,5,1,79.99,0,79.99,False
4174,1665,18,2,129.9,0,259.8,False
4175,1665,18,2,129.9,0,259.8,False
4176,1666,33,2,349.99,0,699.98,False
4177,1666,44,2,149.99,0,299.98,False
4178,1667,28,2,59.99,0,119.98,False
4179,1667,34,1,199.99,0,199.99,False
4180,1667,23,1,119.9,0,119.9,False
4181,1668,13,2,129.99,0,259.98,False
4182,1668,42,2,139.99,0,279.98,False
4183,1669,49,2,79.99,0,159.98,False
4184,1670,3,1,24.9,0,24.9,False
4185,1670,37,2,129.99,0,259.98,False
4186,1670,3,3,24.9,0,74.7,False
4187,1670,38,2,189.99,0,379.98,False
4188,1671,14,3,199.9,0,599.7,False
4189,1671,49,2,79.99,0,159.98,False
4190,1671,16,2,99.9,0,199.8,False
4191,1672,12,1,149.9,0,149.9,False
4192,1672,16,2,99.9,0,199.8,False
4193,1672,47,1,69.9,0,69.9,False
4194,1673,5,1,79.99,0,79.99,False
4195,1673,33,3,349.99,0,1049.97,False
4196,1673,21,1,49.99,0,49.99,False
4197,1674,22,2,79.99,0,159.98,False
4198,1674,1,3,59.99,0,179.97,False
4199,1674,31,1,249.99,0,249.99,False
4200,1674,10,2,19.99,0,39.98,False
4201,1675,1,1,59.99,0,59.99,False
4202,1675,24,1,99.99,0,99.99,False
4203,1675,4,2,34.99,0,69.98,False
4204,1675,4,3,34.99,0,104.97,False
4205,1676,28,1,59.99,0,59.99,False
4206,1677,38,3,189.99,0,569.97,False
4207,1677,8,1,39.9,0,39.9,False
4208,1678,15,2,89.9,0,179.8,False
4209,1678,44,1,149.99,0,149.99,False
4210,1678,21,3,49.99,0,149.97,False
4211,1678,43,1,299.99,0,299.99,False
4212,1679,14,2,199.9,0,399.8,False
4213,1680,26,1,24.99,0,24.99,False
4214,1680,10,1,19.99,0,19.99,False
4215,1680,20,2,25.99,0,51.98,False
4216,1680,34,3,199.99,0,599.97,False
4217,1681,44,1,149.99,0,149.99,False
4218,1681,4,2,34.99,0,69.98,False
4219,1682,23,3,119.9,0,359.7,False
4220,1683,7,2,149.99,0,299.98,False
4221,1683,34,1,199.99,0,199.99,False
4222,1683,38,3,189.99,0,569.97,False
4223,1684,17,2,299.99,0,599.98,False
4224,1684,31,3,249.99,0,749.97,False
4225,1685,33,1,349.99,0,349.99,False
4226,1685,39,1,119.99,0,119.99,False
4227,1685,38,2,189.99,0,379.98,False
4228,1686,28,3,59.99,0,179.97,False
4229,1687,31,1,249.99,0,249.99,False
4230,1688,24,3,99.99,0,299.97,False
4231,1689,37,3,129.99,0,389.97,False
4232,1690,29,2,19.99,0,39.98,False
4233,1690,33,3,349.99,0,1049.97,False
4234,1691,16,2,99.9,0,199.8,False
4235,1691,22,1,79.99,0,79.99,False
4236,1691,9,2,69.99,0,139.98,False
4237,1691,3,3,24.9,0,74.7,False
4238,1692,23,1,119.9,0,119.9,False
4239,1692,43,3,299.99,0,899.97,False
4240,1692,15,3,89.9,0,269.7,False
4241,1692,20,1,25.99,0,25.99,False
4242,1693,46,2,179.99,0,359.98,False
4243,1693,29,3,19.99,0,59.97,False
4244,1693,38,3,189.99,0,569.97,False
4245,1693,50,3,159.99,0,479.97,False
4246,1694,49,3,79.99,0,239.97,False
4247,1694,2,3,29.99,0,89.97,False
4248,1694,17,2,299.99,0,599.98,False
4249,1694,5,2,79.99,0,159.98,False
4250,1695,21,2,49.99,0,99.98,False
4251,1695,4,2,34.99,0,69.98,False
4252,1696,33,2,349.99,0,699.98,False
4253,1696,28,3,59.99,0,179.97,False
4254,1696,47,1,69.9,0,69.9,False
4255,1697,31,1,249.99,0,249.99,False
4256,1697,31,2,249.99,0,499.98,False
4257,1698,29,3,19.99,0,59.97,False
4258,1699,17,3,299.99,0,899.97,False
4259,1700,16,1,99.9,0,99.9,False
4260,1700,45,3,399.99,0,1199.97,False
4261,1700,47,2,69.9,0,139.8,False
4262,1701,14,3,199.9,0,599.7,False
4263,1701,40,3,89.99,0,269.97,False
4264,1702,36,3,39.99,0,119.97,False
4265,1703,13,1,129.99,0,129.99,False
4266,1703,33,2,349.99,0,699.98,False
4267,1704,12,3,149.9,0,449.7,False
4268,1704,44,2,149.99,0,299.98,False
4269,1704,32,2,54.9,0,109.8,False
4270,1704,33,1,349.99,0,349.99,False
4271,1705,41,1,249.99,0,249.99,False
4272,1705,17,3,299.99,0,899.97,False
4273,1705,50,1,159.99,0,159.99,False
4274,1706,22,3,79.99,0,239.97,False
4275,1706,27,3,129.9,0,389.7,False
4276,1706,28,2,59.99,0,119.98,False
4277,1707,35,3,59.99,0,179.97,False
4278,1708,8,3,39.9,0,119.7,False
4279,1708,30,3,99.9,0,299.7,False
4280,1708,14,2,199.9,0,399.8,False
4281,1709,26,2,24.99,0,49.98,False
4282,1709,14,1,199.9,0,199.9,False
4283,1709,21,1,49.99,0,49.99,False
4284,1709,41,1,249.99,0,249.99,False
4285,1710,15,3,89.9,0,269.7,False
4286,1710,46,1,179.99,0,179.99,False
4287,1710,27,1,129.9,0,129.9,False
4288,1711,26,2,24.99,0,49.98,False
4289,1711,11,3,89.99,0,269.97,False
4290,1711,2,2,29.99,0,59.98,False
4291,1712,28,2,59.99,0,119.98,False
4292,1712,48,2,49.99,0,99.98,False
4293,1713,37,2,129.99,0,259.98,False
4294,1713,45,3,399.99,0,1199.97,False
4295,1713,22,3,79.99,0,239.97,False
4296,1713,40,2,89.99,0,179.98,False
4297,1714,25,2,159.99,0,319.98,False
4298,1714,18,1,129.9,0,129.9,False
4299,1714,49,1,79.99,0,79.99,False
4300,1714,26,3,24.99,0,74.97,False
4301,1715,12,2,149.9,0,299.8,False
4302,1715,32,1,54.9,0,54.9,False
4303,1715,35,2,59.99,0,119.98,False
4304,1715,48,1,49.99,0,49.99,False
4305,1716,41,2,249.99,0,499.98,False
4306,1716,24,1,99.99,0,99.99,False
4307,1716,17,2,299.99,0,599.98,False
4308,1716,4,1,34.99,0,34.99,False
4309,1717,14,2,199.9,0,399.8,False
4310,1717,22,2,79.99,0,159.98,False
4311,1718,11,2,89.99,0,179.98,False
4312,1718,47,1,69.9,0,69.9,False
4313,1719,8,3,39.9,0,119.7,False
4314,1719,24,3,99.99,0,299.97,False
4315,1720,31,1,249.99,0,249.99,False
4316,1720,36,3,39.99,0,119.97,False
4317,1720,1,3,59.99,0,179.97,False
4318,1720,6,3,49.9,0,149.7,False
4319,1721,23,1,119.9,0,119.9,False
4320,1722,3,3,24.9,0,74.7,False
4321,1722,37,2,129.99,0,259.98,False
4322,1723,6,1,49.9,0,49.9,False
4323,1724,14,2,199.9,0,399.8,False
4324,1724,12,1,149.9,0,149.9,False
4325,1724,12,3,149.9,0,449.7,False
4326,1725,44,2,149.99,0,299.98,False
4327,1725,2,3,29.99,0,89.97,False
4328,1725,3,2,24.9,0,49.8,False
4329,1726,37,1,129.99,0,129.99,False
4330,1726,27,2,129.9,0,259.8,False
4331,1727,22,2,79.99,0,159.98,False
4332,1727,31,1,249.99,0,249.99,False
4333,1727,6,2,49.9,0,99.8,False
4334,1728,35,3,59.99,0,179.97,False
4335,1728,32,3,54.9,0,164.7,False
4336,1728,5,3,79.99,0,239.97,False
4337,1728,17,3,299.99,0,899.97,False
4338,1729,2,1,29.99,0,29.99,False
4339,1729,36,2,39.99,0,79.98,False
4340,1729,13,1,129.99,0,129.99,False
4341,1730,3,3,24.9,0,74.7,False
4342,1730,32,1,54.9,0,54.9,False
4343,1730,39,2,119.99,0,239.98,False
4344,1730,46,1,179.99,0,179.99,False
4345,1731,37,2,129.99,0,259.98,False
4346,1732,47,2,69.9,0,139.8,False
4347,1732,28,3,59.99,0,179.97,False
4348,1732,33,3,349.99,0,1049.97,False
4349,1732,50,3,159.99,0,479.97,False
4350,1733,10,2,19.99,0,39.98,False
4351,1733,44,2,149.99,0,299.98,False
4352,1733,43,3,299.99,0,899.97,False
4353,1734,6,3,49.9,0,149.7,False
4354,1734,23,3,119.9,0,359.7,False
4355,1734,35,2,59.99,0,119.98,False
4356,1734,49,2,79.99,0,159.98,False
4357,1735,30,1,99.9,0,99.9,False
4358,1736,37,2,129.99,0,259.98,False
4359,1737,26,2,24.99,0,49.98,False
4360,1737,42,1,139.99,0,139.99,False
4361,1737,47,3,69.9,0,209.7,False
4362,1737,49,3,79.99,0,239.97,False
4363,1738,43,1,299.99,0,299.99,False
4364,1739,6,1,49.9,0,49.9,False
4365,1740,27,3,129.9,0,389.7,False
4366,1740,49,1,79.99,0,79.99,False
4367,1740,41,3,249.99,0,749.97,False
4368,1740,41,2,249.99,0,499.98,False
4369,1741,33,2,349.99,0,699.98,False
4370,1742,15,3,89.9,0,269.7,False
4371,1742,49,2,79.99,0,159.98,False
4372,1742,32,2,54.9,0,109.8,False
4373,1742,17,2,299.99,0,599.98,False
4374,1743,34,2,199.99,0,399.98,False
4375,1743,34,1,199.99,0,199.99,False
4376,1744,9,2,69.99,0,139.98,False
4377,1744,17,3,299.99,0,899.97,False
4378,1745,9,3,69.99,0,209.97,False
4379,1745,5,2,79.99,0,159.98,False
4380,1745,31,3,249.99,0,749.97,False
4381,1746,22,1,79.99,0,79.99,False
4382,1746,40,3,89.99,0,269.97,False
4383,1747,47,2,69.9,0,139.8,False
4384,1747,13,1,129.99,0,129.99,False
4385,1747,21,1,49.99,0,49.99,False
4386,1747,40,2,89.99,0,179.98,False
4387,1748,32,2,54.9,0,109.8,False
4388,1748,19,3,39.9,0,119.7,False
4389,1748,22,3,79.99,0,239.97,False
4390,1748,16,1,99.9,0,99.9,False
4391,1749,24,1,99.99,0,99.99,False
4392,1749,47,3,69.9,0,209.7,False
4393,1749,42,1,139.99,0,139.99,False
4394,1750,29,2,19.99,0,39.98,False
4395,1751,45,2,399.99,0,799.98,False
4396,1751,45,2,399.99,0,799.98,False
4397,1752,27,3,129.9,0,389.7,False
4398,1753,47,2,69.9,0,139.8,False
4399,1753,28,2,59.99,0,119.98,False
4400,1753,2,3,29.99,0,89.97,False
4401,1753,43,3,299.99,0,899.97,False
4402,1754,23,3,119.9,0,359.7,False
4403,1754,47,2,69.9,0,139.8,False
4404,1755,8,2,39.9,0,79.8,False
4405,1756,45,1,399.99,0,399.99,False
4406,1756,33,1,349.99,0,349.99,False
4407,1756,22,2,79.99,0,159.98,False
4408,1756,46,3,179.99,0,539.97,False
4409,1757,4,2,34.99,0,69.98,False
4410,1757,25,3,159.99,0,479.97,False
4411,1757,3,2,24.9,0,49.8,False
4412,1758,17,3,299.99,0,899.97,False
4413,1759,1,2,59.99,0,119.98,False
4414,1760,21,2,49.99,0,99.98,False
4415,1760,37,2,129.99,0,259.98,False
4416,1760,15,1,89.9,0,89.9,False
4417,1761,35,1,59.99,0,59.99,False
4418,1761,47,2,69.9,0,139.8,False
4419,1761,50,1,159.99,0,159.99,False
4420,1761,10,1,19.99,0,19.99,False
4421,1762,18,2,129.9,0,259.8,False
4422,1762,31,1,249.99,0,249.99,False
4423,1762,46,1,179.99,0,179.99,False
4424,1762,2,2,29.99,0,59.98,False
4425,1763,34,1,199.99,0,199.99,False
4426,1763,49,2,79.99,0,159.98,False
4427,1763,50,2,159.99,0,319.98,False
4428,1764,15,1,89.9,0,89.9,False
4429,1764,1,2,59.99,0,119.98,False
4430,1764,15,2,89.9,0,179.8,False
4431,1765,16,1,99.9,0,99.9,False
4432,1766,38,1,189.99,0,189.99,False
4433,1766,2,1,29.99,0,29.99,False
4434,1766,21,3,49.99,0,149.97,False
4435,1766,40,2,89.99,0,179.98,False
4436,1767,13,3,129.99,0,389.97,False
4437,1767,20,1,25.99,0,25.99,False
4438,1767,1,2,59.99,0,119.98,False
4439,1768,16,3,99.9,0,299.7,False
4440,1769,25,2,159.99,0,319.98,False
4441,1769,7,3,149.99,0,449.97,False
4442,1769,34,2,199.99,0,399.98,False
4443,1770,18,3,129.9,0,389.7,False
4444,1770,48,2,49.99,0,99.98,False
4445,1770,26,3,24.99,0,74.97,False
4446,1770,32,3,54.9,0,164.7,False
4447,1771,1,2,59.99,0,119.98,False
4448,1771,49,2,79.99,0,159.98,False
4449,1772,47,1,69.9,0,69.9,False
4450,1772,42,3,139.99,0,419.97,False
4451,1772,16,2,99.9,0,199.8,False
4452,1772,10,2,19.99,0,39.98,False
4453,1773,20,1,25.99,0,25.99,False
4454,1774,10,2,19.99,0,39.98,False
4455,1775,33,1,349.99,0,349.99,False
4456,1775,9,1,69.99,0,69.99,False
4457,1776,25,1,159.99,0,159.99,False
4458,1776,10,2,19.99,0,39.98,False
4459,1776,26,2,24.99,0,49.98,False
4460,1776,35,2,59.99,0,119.98,False
4461,1777,5,3,79.99,0,239.97,False
4462,1777,19,1,39.9,0,39.9,False
4463,1777,50,3,159.99,0,479.97,False
4464,1777,33,1,349.99,0,349.99,False
4465,1778,2,2,29.99,0,59.98,False
4466,1778,32,3,54.9,0,164.7,False
4467,1778,3,1,24.9,0,24.9,False
4468,1778,21,3,49.99,0,149.97,False
4469,1779,40,1,89.99,0,89.99,False
4470,1779,33,1,349.99,0,349.99,False
4471,1779,25,1,159.99,0,159.99,False
4472,1780,35,2,59.99,0,119.98,False
4473,1780,8,2,39.9,0,79.8,False
4474,1781,13,3,129.99,0,389.97,False
4475,1781,47,3,69.9,0,209.7,False
4476,1781,3,2,24.9,0,49.8,False
4477,1781,5,3,79.99,0,239.97,False
4478,1782,8,2,39.9,0,79.8,False
4479,1782,15,2,89.9,0,179.8,False
4480,1782,11,1,89.99,0,89.99,False
4481,1782,47,3,69.9,0,209.7,False
4482,1783,50,3,159.99,0,479.97,False
4483,1783,11,1,89.99,0,89.99,False
4484,1783,7,2,149.99,0,299.98,False
4485,1784,18,3,129.9,0,389.7,False
4486,1785,34,2,199.99,0,399.98,False
4487,1785,32,1,54.9,0,54.9,False
4488,1785,40,3,89.99,0,269.97,False
4489,1786,6,1,49.9,0,49.9,False
4490,1786,33,2,349.99,0,699.98,False
4491,1787,46,2,179.99,0,359.98,False
4492,1787,14,3,199.9,0,599.7,False
4493,1788,7,2,149.99,0,299.98,False
4494,1788,6,3,49.9,0,149.7,False
4495,1788,46,3,179.99,0,539.97,False
4496,1788,8,2,39.9,0,79.8,False
4497,1789,36,1,39.99,0,39.99,False
4498,1789,12,2,149.9,0,299.8,False
4499,1789,25,3,159.99,0,479.97,False
4500,1789,4,1,34.99,0,34.99,False
4501,1790,33,2,349.99,0,699.98,False
4502,1790,4,1,34.99,0,34.99,False
4503,1790,32,3,54.9,0,164.7,False
4504,1790,44,2,149.99,0,299.98,False
4505,1791,23,2,119.9,0,239.8,False
4506,1792,45,1,399.99,0,399.99,False
4507,1793,50,2,159.99,0,319.98,False
4508,1793,10,2,19.99,0,39.98,False
4509,1793,13,3,129.99,0,389.97,False
4510,1793,33,1,349.99,0,349.99,False
4511,1794,38,3,189.99,0,569.97,False
4512,1794,14,2,199.9,0,399.8,False
4513,1794,9,1,69.99,0,69.99,False
4514,1795,27,1,129.9,0,129.9,False
4515,1796,45,2,399.99,0,799.98,False
4516,1796,14,2,199.9,0,399.8,False
4517,1796,49,3,79.99,0,239.97,False
4518,1797,12,3,149.9,0,449.7,False
4519,1797,48,3,49.99,0,149.97,False
4520,1797,9,3,69.99,0,209.97,False
4521,1798,4,1,34.99,0,34.99,False
4522,1798,38,2,189.99,0,379.98,False
4523,1798,35,3,59.99,0,179.97,False
4524,1798,48,3,49.99,0,149.97,False
4525,1799,21,3,49.99,0,149.97,False
4526,1799,45,1,399.99,0,399.99,False
4527,1799,2,1,29.99,0,29.99,False
4528,1799,40,2,89.99,0,179.98,False
4529,1800,21,2,49.99,0,99.98,False
4530,1800,17,2,299.99,0,599.98,False
